objid	container	server_template_crc	cell_index	px	py	pz	qw	qx	qy	qz	sx	sy	sz	scripts	objvars
-1299757839	-1099527039	object/tangible/ground_spawning/area_spawner.iff	7	10.4589	6.1	-7.94542	0.987026	0	0.160562	0	1	1	1	systems.spawning.spawner_area	buildoutObjectId|0|-1299757839|fltMaxSpawnTime|2|90.000000|fltMinSpawnTime|2|75.000000|fltRadius|2|1.000000|intDefaultBehavior|0|2|intGoodLocationSpawner|0|0|intSpawnCount|0|2|intSpawnSystem|0|1|registerWithController|0|1|strName|4|ac_mystril_slicer|strSpawnerType|4|area|strSpawns|4|azure_cabal_mystril_slicer|$|
-1254701586	-1099527039	object/tangible/ground_spawning/patrol_waypoint.iff	7	9.75515	6.1	-8.55506	1	0	0	0	1	1	1	systems.spawning.patrol_point_setup	buildoutObjectId|0|-1254701586|ignoreInBuildoutArray|0|1|pointName|4|ac_mystril_slicer_10393109_4|registerWithController|0|1|$|
-619170008	-1099527039	object/tangible/ground_spawning/patrol_waypoint.iff	7	9.21858	6.1	-4.43967	1	0	0	0	1	1	1	systems.spawning.patrol_point_setup	buildoutObjectId|0|-619170008|ignoreInBuildoutArray|0|1|pointName|4|ac_mystril_slicer_10393109_3|registerWithController|0|1|$|
-581749337	-1099527039	object/mobile/azure_cabal_mystril_slicer_02.iff	7	11.3765	6.1	-8.15025	0.987026	0	0.160562	0	1	1	1	systems.combat.credit_for_kills:ai.ai:ai.creature_combat:systems.combat.combat_actions:systems.skills.stealth.player_stealth:ai.soldier:systems.spawning.spawned_tracker	_notskill.mods.carbine_accuracy|0|158|_notskill.mods.force_accuracy|0|158|_notskill.mods.heavyweapon_accuracy|0|158|_notskill.mods.melee_defense|0|141|_notskill.mods.onehandlightsaber_accuracy|0|158|_notskill.mods.onehandmelee_accuracy|0|158|_notskill.mods.pistol_accuracy|0|158|_notskill.mods.polearm_accuracy|0|158|_notskill.mods.polearmlightsaber_accuracy|0|158|_notskill.mods.ranged_defense|0|141|_notskill.mods.rifle_accuracy|0|158|_notskill.mods.thrown_accuracy|0|158|_notskill.mods.toHitChance|0|158|_notskill.mods.twohandlightsaber_accuracy|0|158|_notskill.mods.twohandmelee_accuracy|0|158|_notskill.mods.unarmed_accuracy|0|158|ai.defaultCalmBehavior|0|2|ai.diction|4|military|ai.grenadeType|4|object/weapon/ranged/grenade/grenade_fragmentation|ai.rangedOnly|0|1|ai.yaw|2|124.254211|armor.armorCategory|0|1|armor.armorLevel|0|1|armor.general_protection|2|4755.000000|combat.intCombatXP|0|1838|creature_type|4|azure_cabal_mystril_slicer|difficultyClass|0|0|fltRespawnTime|2|85.784332|intCombatDifficulty|0|90|loot.lootTable|4|npc/npc_21_30|loot.numItems|0|0|objParent|6|-285415627684363023|socialGroup|4|mystril|$|
-1597133460	-1099527039	object/mobile/azure_cabal_mystril_slicer_02.iff	7	9.53476	6.1	-6.99472	0.987026	0	0.160562	0	1	1	1	systems.combat.credit_for_kills:ai.ai:ai.creature_combat:systems.combat.combat_actions:systems.skills.stealth.player_stealth:ai.soldier:systems.spawning.spawned_tracker	_notskill.mods.carbine_accuracy|0|158|_notskill.mods.force_accuracy|0|158|_notskill.mods.heavyweapon_accuracy|0|158|_notskill.mods.melee_defense|0|141|_notskill.mods.onehandlightsaber_accuracy|0|158|_notskill.mods.onehandmelee_accuracy|0|158|_notskill.mods.pistol_accuracy|0|158|_notskill.mods.polearm_accuracy|0|158|_notskill.mods.polearmlightsaber_accuracy|0|158|_notskill.mods.ranged_defense|0|141|_notskill.mods.rifle_accuracy|0|158|_notskill.mods.thrown_accuracy|0|158|_notskill.mods.toHitChance|0|158|_notskill.mods.twohandlightsaber_accuracy|0|158|_notskill.mods.twohandmelee_accuracy|0|158|_notskill.mods.unarmed_accuracy|0|158|ai.defaultCalmBehavior|0|2|ai.diction|4|military|ai.grenadeType|4|object/weapon/ranged/grenade/grenade_fragmentation|ai.rangedOnly|0|1|ai.yaw|2|-152.789871|armor.armorCategory|0|1|armor.armorLevel|0|1|armor.general_protection|2|4755.000000|combat.intCombatXP|0|1838|creature_type|4|azure_cabal_mystril_slicer|difficultyClass|0|0|fltRespawnTime|2|78.999641|intCombatDifficulty|0|90|loot.lootTable|4|npc/npc_21_30|loot.numItems|0|0|objParent|6|-285415627684363023|socialGroup|4|mystril|$|
-2049076531	0	object/static/structure/general/planter_generic_style_1.iff	0	651.123	6	1958.99	0.246632	0	0.969109	0	1	1	1		buildoutObjectId|0|-2049076531|$|
-2046302005	0	object/static/structure/naboo/gungan_statue_s02.iff	0	57.2114	8.68125	1795.25	0.678557	0	0.734548	0	1	1	1		buildoutObjectId|0|-2046302005|$|
-2045616117	0	object/tangible/ground_spawning/area_spawner.iff	0	907.545	6	1604.36	0.731082	0.00608813	-0.682252	0.00383787	1	1	1	systems.spawning.spawner_area	buildoutObjectId|0|-2045616117|fltMaxSpawnTime|2|360.000000|fltMinSpawnTime|2|1.000000|fltRadius|2|1.000000|intDefaultBehavior|0|2|intGoodLocationSpawner|0|0|intSpawnCount|0|1|intSpawnSystem|0|1|registerWithController|0|1|strName|4|meatlump_guard|strSpawnerType|4|area|strSpawns|4|meatlump_outpost_guard_donk|$|
-2042414522	0	object/static/installation/mockup_power_generator_fusion_style_1.iff	0	1625.98	10.0286	1587.87	-3.2e-008	0	1	0	1	1	1		buildoutObjectId|0|-2042414522|$|
-2035136696	0	object/tangible/ground_spawning/area_spawner.iff	0	153.875	8.1382	1856.14	0.840934	0	-0.541137	0	1	1	1	systems.spawning.spawner_area	buildoutObjectId|0|-2035136696|fltMaxSpawnTime|2|180.000000|fltMinSpawnTime|2|120.000000|fltRadius|2|6.000000|intDefaultBehavior|0|2|intGoodLocationSpawner|0|0|intSpawnCount|0|3|intSpawnSystem|0|1|registerWithController|0|1|strName|4|naboo_muskeg_fanatic_02|strSpawnerType|4|area|strSpawns|4|naboo/muskeg_fanatic|$|
-2030292989	0	object/tangible/ground_spawning/area_spawner.iff	0	742.585	10.159	1553.44	-0.37863	0	0.925548	0	1	1	1	systems.spawning.spawner_area	buildoutObjectId|0|-2030292989|fltMaxSpawnTime|2|90.000000|fltMinSpawnTime|2|75.000000|fltRadius|2|5.000000|intDefaultBehavior|0|2|intGoodLocationSpawner|0|0|intSpawnCount|0|2|intSpawnSystem|0|1|registerWithController|0|1|strName|4|ac_mystril_skirmisher|strSpawnerType|4|area|strSpawns|4|azure_cabal_mystril_skirmisher|$|
-2027357817	0	object/static/structure/naboo/streetlamp_naboo_theed_style_1.iff	0	474.055	6.08404	1993.14	1	0	0	0	1	1	1		buildoutObjectId|0|-2027357817|$|
-2016175657	0	object/tangible/ground_spawning/area_spawner.iff	0	728.181	12.8811	1511	0.889371	0	0.457186	0	1	1	1	systems.spawning.spawner_area	buildoutObjectId|0|-2016175657|fltMaxSpawnTime|2|90.000000|fltMinSpawnTime|2|75.000000|fltRadius|2|7.000000|intDefaultBehavior|0|2|intGoodLocationSpawner|0|0|intSpawnCount|0|2|intSpawnSystem|0|1|registerWithController|0|1|strName|4|ac_mystril_assault|strSpawnerType|4|area|strSpawns|4|azure_cabal_mystril_assault|$|
-2011058935	0	object/tangible/camp/campfire_logs_burnt.iff	0	1076.71	5.08113	1349.74	1	0	0	0	1	1	1		buildoutObjectId|0|-2011058935|$|
-2005344703	0	object/tangible/terminal/terminal_mission_artisan.iff	0	677.232	6	1981.46	1	0	0	0	1	1	1	systems.missions.base.mission_terminal:planet_map.map_loc:planet_map.map_loc_attach	buildoutObjectId|0|-2005344703|intArtisan|0|1|$|
-1998115094	0	object/static/structure/naboo/fountain_naboo_style_1.iff	0	1221.98	6	2034.6	0.935897	0	0.352274	0	1	1	1		buildoutObjectId|0|-1998115094|$|
-1997118022	0	object/tangible/ground_spawning/area_spawner.iff	0	148.946	9.17129	1819.73	0.62552	0	0.780208	0	1	1	1	systems.spawning.spawner_area	buildoutObjectId|0|-1997118022|fltMaxSpawnTime|2|180.000000|fltMinSpawnTime|2|120.000000|fltRadius|2|6.000000|intDefaultBehavior|0|2|intGoodLocationSpawner|0|0|intSpawnCount|0|3|intSpawnSystem|0|1|registerWithController|0|1|strName|4|naboo_muskeg_fanatic_03|strSpawnerType|4|area|strSpawns|4|naboo/muskeg_fanatic|$|
-1994147924	0	object/static/structure/naboo/elevated_walkway_cap_s01.iff	0	339.062	6	2001.4	0.707109	0	-0.707105	0	1	1	1		buildoutObjectId|0|-1994147924|$|
-1989616783	0	object/tangible/ground_spawning/patrol_waypoint.iff	0	1313.49	7.65978	1386.23	1	0	0	0	1	1	1	systems.spawning.patrol_point_setup	buildoutObjectId|0|-1989616783|ignoreInBuildoutArray|0|1|pointName|4|feral_fambaa_14746394_5|registerWithController|0|1|$|
-1983328615	0	object/tangible/ground_spawning/area_spawner.iff	0	63.0469	8.80486	1789.69	0.805299	0	0.592869	0	1	1	1	systems.spawning.spawner_area	buildoutObjectId|0|-1983328615|fltMaxSpawnTime|2|300.000000|fltMinSpawnTime|2|205.000000|fltRadius|2|0.000000|intDefaultBehavior|0|2|intGoodLocationSpawner|0|0|intSpawnCount|0|1|intSpawnSystem|0|1|registerWithController|0|1|strName|4|naboo_muskeg_dubbin_sharr|strSpawnerType|4|area|strSpawns|4|naboo/muskeg_dubbin_sharr|$|
-1978261515	0	object/static/structure/naboo/enclosed_walkway_s02.iff	0	894.78	6	1634.28	0.924909	0	-0.380188	0	1	1	1		buildoutObjectId|0|-1978261515|$|
-1976131687	0	object/static/structure/naboo/seawall_intersect_naboo_theed_style_2.iff	0	555.833	-0.571365	2028.42	0.674876	0	0.737931	0	1	1	1		buildoutObjectId|0|-1976131687|$|
-1969957497	0	object/static/structure/corellia/corl_power_bubble_node.iff	0	400.188	13.4256	1665.86	0.96639	0	-0.257081	0	1	1	1		buildoutObjectId|0|-1969957497|$|
-1968544630	0	object/static/structure/general/web_07.iff	0	1091.54	6	1642.3	0.942163	0	0.335154	0	1	1	1		buildoutObjectId|0|-1968544630|$|
-1960783934	0	object/static/structure/naboo/nboo_imprv_lattice_wall_long_s01.iff	0	1110.44	6	1981.49	0.420688	0	0.907205	0	1	1	1		buildoutObjectId|0|-1960783934|$|
-1953292984	0	object/tangible/ground_spawning/patrol_waypoint.iff	0	614.839	6	2006.69	1	0	0	0	1	1	1	systems.spawning.patrol_point_setup	buildoutObjectId|0|-1953292984|ignoreInBuildoutArray|0|1|pointName|4|theed_imp_patrol_6_10003443_6|registerWithController|0|1|$|
-1952257171	0	object/static/structure/naboo/gungan_pillar_ruined_s01.iff	0	52.6138	7.9972	1790.36	0.825294	0.00129632	-0.00991545	0.564614	1	1	1		buildoutObjectId|0|-1952257171|$|
-1949744396	0	object/tangible/ground_spawning/area_spawner.iff	0	703.642	6	1881.11	0.992947	0	-0.11856	0	1	1	1	systems.spawning.spawner_area	buildoutObjectId|0|-1949744396|fltMaxSpawnTime|2|9.000000|fltMinSpawnTime|2|3.000000|fltRadius|2|0.000000|intDefaultBehavior|0|1|intGoodLocationSpawner|0|0|intSpawnCount|0|1|intSpawnSystem|0|1|registerWithController|0|1|strName|4|naboo_jorgellansel|strSpawnerType|4|area|strSpawns|4|naboo/jorgellansel|$|
-1947653658	0	object/static/structure/general/data_terminal_free_s2.iff	0	1441.28	6	1964.84	0.972514	0	-0.232843	0	1	1	1		buildoutObjectId|0|-1947653658|$|
-1946274642	0	object/static/structure/naboo/nboo_imprv_lattice_wall_long_s01.iff	0	1118.31	6	1956.73	0.938963	0	0.344019	0	1	1	1		buildoutObjectId|0|-1946274642|$|
-1943566854	0	object/tangible/ground_spawning/area_spawner.iff	0	1044.96	10.5638	972.923	0.0624606	0	0.998048	0	1	1	1	systems.spawning.spawner_area	buildoutObjectId|0|-1943566854|fltMaxSpawnTime|2|75.000000|fltMinSpawnTime|2|60.000000|fltRadius|2|10.000000|intDefaultBehavior|0|2|intGoodLocationSpawner|0|0|intSpawnCount|0|1|intSpawnSystem|0|1|registerWithController|0|1|strName|4|feral_fambaa|strSpawnerType|4|area|strSpawns|4|feral_fambaa|$|
-1939360643	0	object/static/particle/particle_campfire_style_1.iff	0	1976.1	46.4593	1858.68	1	0	0	0	1	1	1		buildoutObjectId|0|-1939360643|$|
-1936424468	0	object/tangible/quest/naboo_theed_foul_earthen_mound.iff	0	1508.18	36.374	1473.5	0.997828	0.0571856	-0.00553844	-0.0322193	1	1	1	quest.task.ground.retrieve_item_on_item	buildoutObjectId|0|-1936424468|$|
-1933492878	0	object/static/particle/pt_sparks_small.iff	0	1523.45	6.69	1945.41	1	0	0	0	1	1	1		buildoutObjectId|0|-1933492878|$|
-1930584727	0	object/static/structure/naboo/seawall_intersect_naboo_theed_style_1.iff	0	703.882	0	1874.3	-0.514819	0	0.857299	0	1	1	1		buildoutObjectId|0|-1930584727|$|
-1927376940	0	object/static/structure/naboo/seawall_rocks_naboo_theed_style_1.iff	0	747.078	0.02105	1932.2	0.435683	0	0.9001	0	1	1	1		buildoutObjectId|0|-1927376940|$|
-1912013925	0	object/static/structure/naboo/gungan_wall_ruined_lg_s02.iff	0	51.7129	8.60486	1784.52	0.737005	0.252501	0.365148	0.509641	1	1	1		buildoutObjectId|0|-1912013925|$|
-1908401984	0	object/static/structure/naboo/streetlamp_naboo_theed_style_1.iff	0	604.565	6	2023.54	1	0	0	0	1	1	1		buildoutObjectId|0|-1908401984|$|
-1907927179	0	object/building/naboo/thm_nboo_block_bldg_64x32_style_01.iff	0	1211.12	6	1951.79	0.940159	0	0.340735	0	1	1	1	structure.filler.filler	buildoutObjectId|0|-1907927179|$|
-1901485658	0	object/building/naboo/thm_nboo_block_bldg_64x32_style_01.iff	0	1550.1	6	2034.84	0.883413	0	-0.468596	0	1	1	1	structure.filler.filler	buildoutObjectId|0|-1901485658|$|
-1900025102	0	object/tangible/ground_spawning/area_spawner.iff	0	731.026	11.5991	1539.63	0.983913	0	-0.17865	0	1	1	1	systems.spawning.spawner_area	buildoutObjectId|0|-1900025102|fltMaxSpawnTime|2|90.000000|fltMinSpawnTime|2|75.000000|fltRadius|2|7.000000|intDefaultBehavior|0|2|intGoodLocationSpawner|0|0|intSpawnCount|0|2|intSpawnSystem|0|1|registerWithController|0|1|strName|4|ac_mystril_assault|strSpawnerType|4|area|strSpawns|4|azure_cabal_mystril_assault|$|
-1884973704	0	object/tangible/quest/naboo_theed_terrorist_medical_droid.iff	0	1413.48	6	1901.12	0.7485	0	0.663135	0	1	1	1	quest.task.ground.retrieve_item_on_item	buildoutObjectId|0|-1884973704|$|
-1879421507	0	object/static/structure/naboo/enclosed_walkway_s02.iff	0	929.616	6	1668.74	0.924909	0	-0.380188	0	1	1	1		buildoutObjectId|0|-1879421507|$|
-1862114653	0	object/tangible/ground_spawning/area_spawner.iff	0	1585.72	9.969	1620.68	-0.649704	0	0.760188	0	1	1	1	systems.spawning.spawner_area	buildoutObjectId|0|-1862114653|fltMaxSpawnTime|2|180.000000|fltMinSpawnTime|2|120.000000|fltRadius|2|7.000000|intDefaultBehavior|0|2|intGoodLocationSpawner|0|0|intSpawnCount|0|3|intSpawnSystem|0|1|registerWithController|0|1|strName|4|naboo_mummer_brute_02|strSpawnerType|4|area|strSpawns|4|naboo/mummer_brute|$|
-1850418493	0	object/static/structure/naboo/gungan_pillar_damaged_s01.iff	0	49.0356	8.84197	1793.95	1	0	0	0	1	1	1		buildoutObjectId|0|-1850418493|$|
-1849450934	0	object/tangible/ground_spawning/area_spawner.iff	0	371.548	10.1556	1691.9	0.929556	0	-0.36868	0	1	1	1	systems.spawning.spawner_area	buildoutObjectId|0|-1849450934|fltMaxSpawnTime|2|180.000000|fltMinSpawnTime|2|120.000000|fltRadius|2|7.000000|intDefaultBehavior|0|2|intGoodLocationSpawner|0|0|intSpawnCount|0|3|intSpawnSystem|0|1|registerWithController|0|1|strName|4|naboo_peddler_02|strSpawnerType|4|area|strSpawns|4|naboo/theed_peddler|$|
-1847828235	0	object/static/structure/naboo/seawall_straight_naboo_theed_style_4.iff	0	837.488	0.162507	2036.42	0.434965	0	0.900447	0	1	1	1		buildoutObjectId|0|-1847828235|$|
-1847629809	0	object/soundobject/soundobject_city_crowd_small.iff	0	757.448	6	1978.2	1	0	0	0	1	1	1		buildoutObjectId|0|-1847629809|$|
-1846443839	0	object/tangible/ground_spawning/area_spawner.iff	0	1435.46	6	1559.39	0.986015	0	0.166658	0	1	1	1	systems.spawning.spawner_area	buildoutObjectId|0|-1846443839|fltMaxSpawnTime|2|75.000000|fltMinSpawnTime|2|60.000000|fltRadius|2|10.000000|intDefaultBehavior|0|2|intGoodLocationSpawner|0|0|intSpawnCount|0|1|intSpawnSystem|0|1|registerWithController|0|1|strName|4|feral_fambaa|strSpawnerType|4|area|strSpawns|4|feral_fambaa|$|
-1840669246	0	object/soundobject/soundobject_city_crowd_small.iff	0	1485.48	6	1981.66	1	0	0	0	1	1	1		buildoutObjectId|0|-1840669246|$|
-1820527999	0	object/tangible/ground_spawning/area_spawner.iff	0	1625.01	13.6935	1655.48	0.779368	0	0.626567	0	1	1	1	systems.spawning.spawner_area	buildoutObjectId|0|-1820527999|fltMaxSpawnTime|2|180.000000|fltMinSpawnTime|2|120.000000|fltRadius|2|7.000000|intDefaultBehavior|0|2|intGoodLocationSpawner|0|0|intSpawnCount|0|3|intSpawnSystem|0|1|registerWithController|0|1|strName|4|naboo_mummer_brute_08|strSpawnerType|4|area|strSpawns|4|naboo/mummer_brute|$|
-1819259408	0	object/static/structure/general/streetlamp_small_style_01.iff	0	57.5918	6.46119	1791.37	1	0	0	0	1	1	1		buildoutObjectId|0|-1819259408|$|
-1818641950	0	object/tangible/ground_spawning/patrol_waypoint.iff	0	657.513	6	1973.96	1	0	0	0	1	1	1	systems.spawning.patrol_point_setup	buildoutObjectId|0|-1818641950|ignoreInBuildoutArray|0|1|pointName|4|theed_imp_patrol_6_10003443_4|registerWithController|0|1|$|
-1807842458	0	object/tangible/poi/spawnegg/exterior_spawnegg.iff	0	1078.64	5.27714	1351.43	1	0	0	0	1	1	1	poi.exterior_spawner.exterior_spawner	buildoutObjectId|0|-1807842458|$|
-1806458018	0	object/tangible/ground_spawning/patrol_waypoint.iff	0	466.515	6	2044.76	1	0	0	0	1	1	1	systems.spawning.patrol_point_setup	buildoutObjectId|0|-1806458018|ignoreInBuildoutArray|0|1|pointName|4|theed_imp_patrol_11_10003717_3|registerWithController|0|1|$|
-1804617885	0	object/static/structure/naboo/bridge_stairs_s01.iff	0	339.087	6	2038.39	0.707107	0	0.707107	0	1	1	1		buildoutObjectId|0|-1804617885|$|
-1803984034	0	object/tangible/ground_spawning/patrol_waypoint.iff	0	1972.69	44.378	1844.84	1	0	0	0	1	1	1	systems.spawning.patrol_point_setup	buildoutObjectId|0|-1803984034|ignoreInBuildoutArray|0|1|pointName|4|naboo_theed_borvo_15_12145803_1|registerWithController|0|1|$|
-1803924927	0	object/static/structure/dantooine/dant_fence_4m.iff	0	1073.81	5.09796	1350.15	0.707388	0	-0.706825	0	1	1	1		buildoutObjectId|0|-1803924927|$|
-1798186635	0	object/static/structure/naboo/streetlamp_naboo_theed_style_1.iff	0	1178.62	6	1959.39	0.911039	0	-0.412321	0	1	1	1		buildoutObjectId|0|-1798186635|$|
-1796579464	0	object/static/structure/naboo/elevated_walkway_s03.iff	0	633.719	-1.08883	1828.04	0.727999	0	-0.685578	0	1	1	1		buildoutObjectId|0|-1796579464|$|
-1791492181	0	object/static/item/item_medic_bag.iff	0	1537.06	6	2019.12	0.462485	0	0.886627	0	1	1	1		buildoutObjectId|0|-1791492181|$|
-1787963815	0	object/tangible/ground_spawning/area_spawner.iff	0	1175.9	6	1597.78	0.750302	0	0.661095	0	1	1	1	systems.spawning.spawner_area	buildoutObjectId|0|-1787963815|fltMaxSpawnTime|2|180.000000|fltMinSpawnTime|2|120.000000|fltRadius|2|9.000000|intDefaultBehavior|0|2|intGoodLocationSpawner|0|0|intSpawnCount|0|3|intSpawnSystem|0|1|registerWithController|0|1|strName|4|naboo_theed_nightspider_05|strSpawnerType|4|area|strSpawns|4|naboo/theed_nightspider|$|
-1779966207	0	object/static/structure/naboo/elevated_walkway_cap_s01.iff	0	1232.16	6	1949.23	0.938444	0	0.345432	0	1	1	1		buildoutObjectId|0|-1779966207|$|
-1775632310	0	object/tangible/ground_spawning/patrol_waypoint.iff	0	1467.99	7.55155	1564.4	1	0	0	0	1	1	1	systems.spawning.patrol_point_setup	buildoutObjectId|0|-1775632310|ignoreInBuildoutArray|0|1|pointName|4|feral_fambaa_14746394_1|registerWithController|0|1|$|
-1772499584	0	object/tangible/container/drum/large_plain_crate_s03.iff	0	1381.83	6	1528.37	0.973666	0	0.227977	0	1	1	1	item.container.base.base_container	buildoutObjectId|0|-1772499584|$|
-1770561719	0	object/static/item/item_medic_bacta_tank_advanced.iff	0	1488.62	6	2036.37	0.86848	0	-0.495724	0	1	1	1		buildoutObjectId|0|-1770561719|$|
-1770330985	0	object/tangible/quest/naboo_theed_terrorist_medical_droid.iff	0	1537.31	6	2018.04	-0.514819	0	0.857299	0	1	1	1	quest.task.ground.retrieve_item_on_item	buildoutObjectId|0|-1770330985|$|
-1759329825	0	object/static/item/item_medic_bag.iff	0	1414.34	6	1902.02	0.462485	0	0.886627	0	1	1	1		buildoutObjectId|0|-1759329825|$|
-1753595093	0	object/tangible/ground_spawning/area_spawner.iff	0	1590.58	6	2032.88	-0.237982	0	0.97127	0	1	1	1	systems.spawning.spawner_area	buildoutObjectId|0|-1753595093|fltMaxSpawnTime|2|180.000000|fltMinSpawnTime|2|120.000000|fltRadius|2|5.000000|intDefaultBehavior|0|2|intGoodLocationSpawner|0|0|intSpawnCount|0|2|intSpawnSystem|0|1|registerWithController|0|1|strName|4|naboo_theed_terrorist_11|strSpawnerType|4|area|strSpawns|4|naboo/theed_terrorist|$|
-1734547049	0	object/static/structure/general/planter_generic_style_1.iff	0	1319.62	6	2029.27	-0.37166	0	0.928369	0	1	1	1		buildoutObjectId|0|-1734547049|$|
-1733677931	0	object/static/structure/naboo/poi_nboo_tent_small.iff	0	1970	43.0653	1822	0.996551	-0.0341553	0.00259059	-0.0755858	1	1	1		buildoutObjectId|0|-1733677931|$|
-1730970952	0	object/static/structure/general/web_07.iff	0	1154.88	6	1679.33	-0.412778	0	0.910831	0	1	1	1		buildoutObjectId|0|-1730970952|$|
-1720483051	0	object/static/creature/naboo_gualama.iff	0	1122.31	6	1966.2	0.904751	0	0.42594	0	1	1	1		buildoutObjectId|0|-1720483051|$|
-1716899671	0	object/tangible/ground_spawning/patrol_waypoint.iff	0	738.903	11.8992	1517.91	1	0	0	0	1	1	1	systems.spawning.patrol_point_setup	buildoutObjectId|0|-1716899671|ignoreInBuildoutArray|0|1|pointName|4|ac_mystril_skirmisher_10391088_1|registerWithController|0|1|$|
-1709578021	0	object/static/structure/military/military_wall_med_imperial_32_style_01.iff	0	1977.96	44.0158	1844.35	0.707131	0	0.707082	0	1	1	1		buildoutObjectId|0|-1709578021|$|
-1704819600	0	object/tangible/ground_spawning/patrol_waypoint.iff	0	1167.77	5.63096	1112.68	1	0	0	0	1	1	1	systems.spawning.patrol_point_setup	buildoutObjectId|0|-1704819600|ignoreInBuildoutArray|0|1|pointName|4|feral_fambaa_14746434_3|registerWithController|0|1|$|
-1697570728	0	object/static/structure/naboo/streetlamp_naboo_theed_style_1.iff	0	1516.72	6	1998.3	0.886994	0	-0.46178	0	1	1	1		buildoutObjectId|0|-1697570728|$|
